File Name,Average Pixel Value
2N(2).bmp,17.27814453125
2E(1).bmp,15.267900390625
2N(3).bmp,17.27814453125
2A(1).bmp,14.61556884765625
2C(1).bmp,24.29849853515625
2C(2).bmp,18.57553955078125
2C(3).bmp,21.8997412109375
2A(5).bmp,17.9377197265625
2E(2).bmp,17.59781005859375
2N(1).bmp,21.5390380859375
2E(3).bmp,20.3364599609375
2A(4).bmp,18.292763671875
